state,city,address,postal_code,phone_number,latitude,longitude
Oregon,Tigard,16200 SW Pacific Hwy,97224,(971) 405-6117,45.40365799032189,-122.79657808951163
Oregon,Tualatin,7003 SW Nyberg St,97062,(503) 692-5709,45.38301188555018,-122.74820033098564
Oregon,Warrenton,103A US-101,97146,(971) 606-5593,46.16226171222526,-123.89803248094472
Oregon,Wilsonville,29991 SW Town Center Loop W,97070,(503) 570-2676,45.30318867862102,-122.76622863090233
Oregon,Wood Village,920 NE Wood Village Blvd,97060,(971) 406-2329,45.5287337,-122.4282196
Oregon,Woodburn,105 Arney Rd,97071,(503) 902-0874,45.152216765109905,-122.88457203788573
Pennsylvania,Abington,1437 Old York Rd,19001,(215) 885-1201,40.12332624766206,-75.11571011833269
Pennsylvania,Allentown,1870 Airport Rd,18109,(484) 353-1695,40.63961633809945,-75.43483525459635
Pennsylvania,Allentown,3114 W Tilghman St,18104,(610) 437-3401,40.59710833151675,-75.52697263801929
Pennsylvania,Allentown,750 N Krocks Rd,18106,(610) 336-8484,40.56460657358572,-75.56466856827782
Pennsylvania,Allison Park,4960 William Flynn Hwy,15101,(724) 935-5792,40.60174051534139,-79.94666627287695
Pennsylvania,Altoona,1600 Osgood Dr,16602,(814) 944-3125,40.48861928632003,-78.38671497084738
Pennsylvania,Ardmore,133 W Lancaster Ave,19003,(610) 649-3061,40.00982124119933,-75.29374336739698
Pennsylvania,Audubon,717 S Trooper Rd,19403,(484) 370-7544,40.126571791870695,-75.40664525939587
Pennsylvania,Bensalem,2307 Street Rd,19020,(267) 523-2915,40.103143104081376,-74.94937213189449
Pennsylvania,Blue Bell,950 Dekalb Pike,19422,(610) 270-9509,40.16587639999999,-75.290719
Pennsylvania,Bridgeville,3009 Washington Pike,15017,(412) 221-6515,40.3541382,-80.1142587
Pennsylvania,Butler,200 Benevan Square,16001,(724) 256-4847,40.87634,-79.94616
Pennsylvania,Camp Hill,1120 Carlisle Rd,17011,(223) 225-7748,40.230932898069014,-76.89276201096634
Pennsylvania,Camp Hill,3216 Trindle Rd,17011,(717) 441-2320,40.238479,-76.935398
Pennsylvania,Canonsburg,3840 Washington Rd,15317,(724) 260-8869,40.27406324468554,-80.12723758589652
Pennsylvania,Carlisle,40 Noble Blvd,17013,(717) 240-0812,40.18990134413791,-77.19253955428309
Pennsylvania,Chambersburg,975 Norland Ave,17201,(717) 262-2287,39.94075531060215,-77.62861013252353
Pennsylvania,Coraopolis,927 Brodhead Rd,15108,(412) 329-4580,40.517272882872795,-80.2223737171793
Pennsylvania,Cranberry Township,20024 Route 19,16066,(724) 779-3660,40.675774239500264,-80.09829802637194
Pennsylvania,Cranberry Township,2080 Mackenzie Way,16066,(724) 779-1134,40.68615659433138,-80.09119975469008
Pennsylvania,Dickson City,1245 Commerce Blvd,18519,(570) 483-3701,41.465407845256195,-75.6374655846513
Pennsylvania,Doylestown,569 N Main St,18901,(215) 348-8695,40.323448393508436,-75.13016015583707
Pennsylvania,Dresher,1673 Limekiln Pike,19025,(215) 643-6893,40.1435789369209,-75.16878450061165
Pennsylvania,East Liberty,5986 Centre Ave,15206,(412) 345-5144,40.459362333162545,-79.92588504874192
Pennsylvania,Easton,3704 Easton Nazareth Hwy,18045,(484) 544-4295,40.7146985,-75.28436049999999
Pennsylvania,Easton,4743 Freemansburg Ave,18045,(610) 691-1925,40.65051714940819,-75.29493268804606
Pennsylvania,Ephrata,823 E Main St,17522,(717) 466-5668,40.165305231535555,-76.15995356153039
Pennsylvania,Erie,2204 W 12th St,16505,(814) 454-3464,42.1053991,-80.1316709
Pennsylvania,Erie,4165 Buffalo Rd,16510,(814) 240-1426,42.14404836829594,-80.00617575119443
Pennsylvania,Erie,6611 Peach St,16509,(814) 860-3490,42.0580096,-80.0901447
Pennsylvania,Exton,241 N Pottstown Pike,19341,(610) 903-4735,40.03266904719225,-75.63036173834325
Pennsylvania,Feasterville Trevose,120 E Street Rd,19053,(267) 699-7401,40.148960026401845,-74.99877954799955
Pennsylvania,Glen Mills,1751 Wilmington Pike,19342,(610) 459-1095,39.87528823576244,-75.54410742114658
Pennsylvania,Greensburg,2014 Lincoln Pl,15601,(724) 838-7591,40.304427809518685,-79.57962629508916
Pennsylvania,Greensburg,5250 State Route 30,15601,(724) 216-6294,40.302693501371905,-79.50872043980878
Pennsylvania,Hanover,32 Wilson Ave,17331,(717) 630-9385,39.829236520735854,-76.99810837270184
Pennsylvania,Harrisburg,2330 Linglestown Rd,17110,(717) 773-4111,40.32963084332107,-76.86282673013358
Pennsylvania,Harrisburg,3531 Union Deposit Rd,17109,(717) 564-1982,40.27696874903392,-76.82510560934176
Pennsylvania,Harrisburg,5106 Jonestown Rd,17112,(717) 614-1504,40.312477351657755,-76.80199208865344
Pennsylvania,Havertown,116 W Township Line Rd,19083,(610) 853-8260,39.96699380225053,-75.30136018850081
Pennsylvania,Hazle Township,543 Susquehanna Blvd,18202,(272) 223-6000,40.98080942397477,-76.0155368851799
Pennsylvania,Hermitage,125 N Hermitage Rd,16148,(724) 308-3026,41.234796129475946,-80.45029385724706
Pennsylvania,Hershey,210 W Chocolate Ave,17033,(717) 533-2980,40.28370487623282,-76.65460505318129
Pennsylvania,Holmes,2603 Macdade Blvd,19043,(267) 996-9793,39.899882669197254,-75.30512041165676
Pennsylvania,Homestead,650 E Waterfront Dr,15120,(412) 685-2107,40.41345620000001,-79.9044459
Pennsylvania,Hummelstown,1198 Mae Street,17036,(717) 312-3599,40.2699123,-76.68763440000001
Pennsylvania,Huntingdon Valley,2090 County Line Rd,19006,(267) 778-3561,40.17022750742434,-75.071513072999
Pennsylvania,Indiana,1781 Oakland Ave,15701,(724) 349-6760,40.61310832538394,-79.17449146374804
Pennsylvania,Johnstown,1431 Scalp Avenue,15904,(582) 855-3004,40.27176679999999,-78.8576551
Pennsylvania,King Of Prussia,160 N Gulph Rd,19406,(484) 801-0673,40.088080934836945,-75.39433253360764
Pennsylvania,King of Prussia,620 W Dekalb Pike,19406,(484) 751-0102,40.088298964050665,-75.38268720939959
Pennsylvania,Lancaster,130 Rohrerstown Rd,17603,(717) 293-5015,40.044024360428864,-76.36406292094034
Pennsylvania,Lancaster,2081 Fruitville Pike,17601,(717) 560-1571,40.07707336555512,-76.32557850643138
Pennsylvania,Lancaster,2232 Lincoln Hwy E,17602,(717) 327-4029,40.02669483353304,-76.21996158283535
Pennsylvania,Langhorne,2370 E Lincoln Hwy,19047,(267) 564-2185,40.180207,-74.8754518
Pennsylvania,Lebanon,1451 Quentin Rd,17042,(717) 272-2131,40.31789827453161,-76.42434047181035
Pennsylvania,Lewisburg,7431 Westbranch Hwy,17837,(570) 522-0315,40.981199787566965,-76.88461891165677
Pennsylvania,Malvern,50 National Ave,19355,(610) 647-1245,40.0494754584945,-75.51796898828825
Pennsylvania,Mechanicsburg,6455 Carlisle Pike,17050,(717) 790-9284,40.246018229009216,-77.01442406826686
Pennsylvania,Media,1075 W Baltimore Pike,19063,(610) 566-2062,39.91446337705265,-75.43287650346122
Pennsylvania,Monaca,89 Wagner Road,15061,(724) 997-3452,40.6806123,-80.3104153
Pennsylvania,Monroeville,4137 William Penn Hwy,15146,(412) 843-0028,40.439168231382524,-79.7669307975359
Pennsylvania,Moosic,5 Radcliffe Dr,18507,(272) 249-2013,41.36279194657311,-75.68042532449562
Pennsylvania,Murrysville,4899 William Penn Hwy,15668,(724) 387-8022,40.421806,-79.661538
Pennsylvania,New Castle,2541 W. STATE ST,16101,(724) 598-9676,41.011925455494584,-80.3958277787702
Pennsylvania,Newtown,2940 S Eagle Rd,18940,(267) 352-3525,40.2356278,-74.9418481
Pennsylvania,Newtown Square,3741 W Chester Pike,19073,(610) 353-1715,39.987064179669126,-75.40539706291963
Pennsylvania,North Wales,30 Airport Square,19454,(215) 368-8740,40.24067086500817,-75.24190635096545
Pennsylvania,Philadelphia,1000 S Broad St,19146,(215) 989-4167,39.938254740769075,-75.1676909413727
Pennsylvania,Philadelphia,1100 W Montgomery Ave,19122,(215) 236-3489,39.979433896721574,-75.15317814767752
Pennsylvania,Philadelphia,1200 Walnut St,19107,(267) 535-5483,39.94885042764468,-75.16069148435861
Pennsylvania,Philadelphia,12000 Roosevelt Blvd,19116,(267) 423-4859,40.10592767610717,-75.00182750089219
Pennsylvania,Philadelphia,1512 Walnut Street,19103,(215) 558-5213,39.9494795503162,-75.16667875214955
Pennsylvania,Philadelphia,1625 Chestnut St,19103,(215) 279-6845,39.95159118032683,-75.16807861941591
Pennsylvania,Philadelphia,1851 S Columbus Blvd,19148,(267) 940-7680,39.923645898491905,-75.14211890749645
Pennsylvania,Philadelphia,2327 Cottman Ave,19149,(215) 695-2083,40.047875540690576,-75.05825054474207
Pennsylvania,Philadelphia,2800 Fox St,19129,(215) 253-3082,40.008989743156576,-75.17542577682228
Pennsylvania,Philadelphia,3400 Lancaster Ave,19104,(215) 387-2025,39.95719692981235,-75.19139570822551
Pennsylvania,Philadelphia,3925 Walnut St,19104,(215) 222-0632,39.9543724638874,-75.20138297285112
Pennsylvania,Philadelphia,4030 City Avenue,19131,(215) 878-0452,40.007505554465475,-75.2122489840441
Pennsylvania,Philadelphia,701 E Cathedral Rd,19128,(267) 331-4280,40.06350775609734,-75.2364997400708
Pennsylvania,Philadelphia,9173 Roosevelt Blvd,19114,(215) 673-0476,40.07428189999999,-75.03310232024292
Pennsylvania,Pittsburgh,1027 Freeport Rd,15238,(412) 406-8538,40.48808855816238,-79.88548909293957
Pennsylvania,Pittsburgh,1614 Cochran Rd,15220,(412) 379-4846,40.3916909348515,-80.05985290935905
Pennsylvania,Pittsburgh,1685 Smallman St,15222,(412) 746-0602,40.45047488696563,-79.98708695712902
Pennsylvania,Pittsburgh,1720 Washington Rd,15241,(412) 833-3723,40.348342,-80.054179
Pennsylvania,Pittsburgh,211 Forbes Ave,15222,(412) 224-5586,40.44078473035436,-80.00165841468049
Pennsylvania,Pittsburgh,310 McHolme Dr,15275,(412) 787-3227,40.44879826631991,-80.1744529257603
Pennsylvania,Pittsburgh,3510 Forbes Ave,15213,(412) 730-2132,40.43965,-79.958671
Pennsylvania,Pittsburgh,4611 Forbes Ave,15213,(412) 904-3716,40.444644128754675,-79.94811053497028
Pennsylvania,Pittsburgh,4800 Baum Blvd,15213,(412) 621-1993,40.45423639760413,-79.9474339460154
Pennsylvania,Pittsburgh,4861 McKnight Rd,15237,(412) 367-4902,40.529074742952304,-80.00872537479313
Pennsylvania,Pittsburgh,50 Towne Square Way,15227,(412) 819-3480,40.367677,-79.983464
Pennsylvania,Pittsburgh,509 Clairton Blvd,15236,(412) 655-8271,40.33336885301682,-79.94590624780949
Pennsylvania,Pittsburgh,8870 Covenant Ave,15237,(412) 366-1825,40.56887400990559,-80.02325861680208
Pennsylvania,Plymouth Meeting,550 W Germantown Pike,19462,(484) 535-5615,40.116254914638645,-75.28284286774682
Pennsylvania,Pottstown,200 Shoemaker Rd,19464,(484) 363-5660,40.254840976022635,-75.65976647055226
Pennsylvania,Quakertown,79 N West End Blvd,18951,(267) 733-6455,40.4458723,-75.35925999999999
Pennsylvania,Reading,2733 Papermill Rd,19610,(484) 772-1022,40.35730324034379,-75.98349079000121
Pennsylvania,Royersford,70 Buckwalter Rd,19468,(484) 931-1835,40.19814257839275,-75.52328172939436
Pennsylvania,Selinsgrove,2192 N Susquehanna Trl,17870,(570) 743-7038,40.83737144258217,-76.83216301892759
Pennsylvania,Shrewsbury,98 Sofia Dr,17361,(717) 235-2849,39.76977917118235,-76.67238315137729
Pennsylvania,Souderton,715A Route 113,18964,(215) 660-3024,40.3154117,-75.309995
Pennsylvania,South Abington Township,1135 Northern Blvd,18411,(272) 214-4420,41.48723546836507,-75.69563228697055
Pennsylvania,Springfield,400 S State Rd,19064,(484) 472-8533,39.93833061414203,-75.35359031300436
Pennsylvania,Springfield,801 Baltimore Pike,19064,(484) 471-3255,39.91641365467459,-75.33377060920998
Pennsylvania,State College,116 Hiester St,16801,(814) 231-0442,40.79681575155892,-77.85708599903313
Pennsylvania,State College,1850 N Atherton St,16803,(814) 308-0671,40.80866833,-77.90373667
Pennsylvania,Tarentum,1003 Village Center Dr,15084,(724) 558-8732,40.569533201186296,-79.80240257440575
Pennsylvania,Temple,4300 5th Street Hwy,19560,(484) 334-8107,40.39719,-75.92896
Pennsylvania,Thorndale,3203 E Lincoln Hwy East,19372,(484) 364-2601,39.9936894,-75.759958
Pennsylvania,Trevose,3580 Horizon Blvd,19053,(215) 494-3245,40.13734581492397,-74.96461189508915
Pennsylvania,Uniontown,65 Matthew Dr,15401,(724) 550-2225,39.90585512751728,-79.75343081097564
Pennsylvania,Upper Darby,109 S 69th St,19082,(610) 624-1154,39.95862471393103,-75.25770637532672
Pennsylvania,Warminster,25 W Street Rd,18974,(215) 441-4945,40.19741688764264,-75.08258275709512
Pennsylvania,Warrington,385 Easton Rd,18976,(215) 792-6729,40.223665,-75.139312
Pennsylvania,Washington,187 Old Mill Blvd,15301,(724) 225-8389,40.18952723928308,-80.21865514342073
Pennsylvania,Wayne,239 E Swedesford Rd,19087,(610) 688-0639,40.07396183768074,-75.43201480982168
Pennsylvania,Wayne,323 E Lancaster Ave,19087,(484) 367-0057,40.04439214114272,-75.37924194783307
Pennsylvania,West Chester,101 Turner Ln,19380,(610) 344-7042,39.96929533850414,-75.58764102853888
Pennsylvania,Wexford,11359 Perry Hwy,15090,(724) 935-0101,40.6229988932946,-80.05430905889546
Pennsylvania,Whitehall,837 Lehigh Lifestyle Ctr,18052,(610) 465-9526,40.63000601956755,-75.48027081388958
Pennsylvania,Wilkes Barre,280 Mundy St,18702,(570) 829-2694,41.2435024,-75.8428947
Pennsylvania,Williamsport,1955 E 3rd St,17701,(272) 236-3195,41.2482872061415,-76.96016234677616
Pennsylvania,Willow Grove,2618 W Moreland Rd,19090,(215) 659-8108,40.143586024512665,-75.1217490171793
Pennsylvania,Wyncote,2401 W Cheltenham Ave,19095,(215) 884-2695,40.0735837087947,-75.15489360408736
Pennsylvania,York,1923 Springwood Rd,17403,(717) 650-3081,39.93964618494028,-76.69322443817782
Pennsylvania,York,2801 Concord Rd,17402,(717) 840-8414,39.9830248841578,-76.66883894381584
Pennsylvania,York,890 Loucks Rd,17404,(717) 848-2047,39.979809610597584,-76.75201872147846
Rhode Island,Cranston,87 Hillside Rd,02920,(401) 275-0212,41.761794430029184,-71.45892939601538
Rhode Island,East Greenwich,1200 Quaker Ln,02818,(401) 234-0086,41.663304543707795,-71.49459116129339
Rhode Island,Greenville,473 Putnam Pike,02828,(401) 404-5521,41.87085590206633,-71.53248601675143
Rhode Island,Johnston,1386 Atwood Ave,02919,(401) 943-1273,41.81454904551709,-71.49643589650555
Rhode Island,Lincoln,622 George Washington Hwy,02865,(401) 333-3531,41.938528235805805,-71.47753658545706
Rhode Island,Middletown,11 E Main Rd,02842,(401) 847-1517,41.51654425076423,-71.29926721917258
Rhode Island,North Kingstown,118 Gate Rd,02852,(401) 329-3565,41.6055388,-71.45330890000001
Rhode Island,North Providence,1601 Mineral Spring Ave,02904,(401) 271-0046,41.864714155385215,-71.44889856271472
Rhode Island,Providence,235 Thayer St,02906,(401) 621-2503,41.828201801667696,-71.40055386775839
Rhode Island,Providence,66 Branch Ave,02904,(401) 354-2434,41.84354438452892,-71.40924992416406
Rhode Island,Rumford,75 Newport Ave,02916,(401) 445-0190,41.85648858644042,-71.35516409638899
Rhode Island,Warwick,1800 Post Road,02886,(401) 732-9233,41.7315569,-71.4365364
Rhode Island,Warwick,969 Bald Hill Rd,02886,(401) 821-3007,41.7122944729235,-71.48965054356859
South Carolina,Anderson,3556 Clemson Blvd,29621,(864) 222-2922,34.55238545010325,-82.67812234532033
South Carolina,Beaufort,21 Robert Smalls Pkwy,29906,(854) 212-8443,32.4405816,-80.7032051
South Carolina,Bluffton,1250 Fording Island Rd,29910,(843) 836-2442,32.2471481609093,-80.8325036368663
South Carolina,Charleston,374 King St,29401,(843) 577-2345,32.785614158947844,-79.93600473160916
South Carolina,Charleston,975 Savannah Hwy,29407,(854) 999-4231,32.782602174613295,-79.9902270808925
South Carolina,Clemson,393 College Ave,29631,(864) 653-5801,34.68456674968882,-82.83736704707337
South Carolina,Columbia,10136 Two Notch Rd,29229,(803) 753-1055,34.116876493815575,-80.8822889078416
South Carolina,Columbia,276 Harbison Blvd,29212,(803) 781-1040,34.07253880270539,-81.15784679753591
South Carolina,Columbia,451 Killian Rd,29203,(803) 753-4025,34.13965007886239,-80.95328467048544
South Carolina,Columbia,4840 Forest Dr,29206,(803) 738-8272,34.01834643064387,-80.96562437518847
South Carolina,Columbia,6070 Garners Ferry Rd,29209,(803) 776-6346,33.98314715551297,-80.96767498792485
South Carolina,Columbia,619 Gervais St,29201,(803) 223-7801,33.99895231234734,-81.0428677251486
South Carolina,Conway,2296 US-501 East,29526,(843) 347-0202,33.85281873877563,-79.07551654232775
South Carolina,Easley,6099 Calhoun Memorial Hwy,29640,(864) 343-9001,34.82318101539206,-82.57817110257365
South Carolina,Florence,2617 David H McLeod Blvd,29501,(843) 773-3104,34.1918158,-79.8331336
South Carolina,Fort Mill,1852 Highway 160 W,29708,(803) 396-0456,35.0354065205258,-80.9742789550775
South Carolina,Goose Creek,220 Saint James Ave,29445,(854) 300-4182,33.01026613208242,-80.04588299569025
South Carolina,Greenville,3116 N Pleasantburg Dr,29609,(864) 535-5712,34.88875626452313,-82.39736382262949
South Carolina,Greenville,3645 Pelham Rd,29615,(864) 412-1030,34.86058820658663,-82.26923970835162
South Carolina,Greenville,4 Market Point Dr,29607,(864) 234-6460,34.825918117476604,-82.29969289828165
South Carolina,Greenville,640 Haywood Rd,29607,(864) 234-5882,34.84862966154247,-82.33825955721704
South Carolina,Greer,1126 W Wade Hampton Blvd,29650,(864) 874-1883,34.94353744640152,-82.25588393541257
South Carolina,Indian Land,10092 Charlotte Hwy,29707,(803) 548-7211,35.01174484366252,-80.85149542351691
South Carolina,Indian Land,7680 Charlotte Hwy,29707,(803) 258-0992,34.9353863,-80.83534010000001
South Carolina,Lexington,5594 Sunset Blvd,29072,(803) 756-4900,33.994706281262005,-81.22633401300422
South Carolina,Mauldin,108 S Main St,29662,(864) 900-5910,34.77719919472546,-82.30936390563558
South Carolina,Mt Pleasant,1509 N Highway 17,29464,(843) 856-1170,32.817216838634536,-79.84491155692923
South Carolina,Myrtle Beach,1000 S Commons Dr,29588,(843) 215-9457,33.6441978,-78.9868143
South Carolina,Myrtle Beach,1229 N Retail Ct,29577,(843) 443-4300,33.705001015787985,-78.92076681380632
South Carolina,North Augusta,362 E Martintown Rd,29841,(803) 442-7863,33.497437458531635,-81.96084949555774
South Carolina,North Charleston,4953 Centre Pointe Dr,29418,(843) 747-6707,32.87309348640124,-80.0203708444775
South Carolina,North Charleston,7398 Rivers Ave,29406,(843) 553-2106,32.936885087282675,-80.03890802104684
South Carolina,North Myrtle Beach,1502 Highway 17 N,29582,(843) 249-4415,33.841977936881605,-78.66107534006511
South Carolina,Rock Hill,2316 Cherry Rd,29732,(803) 980-0027,34.96711548939526,-80.99523508589648
South Carolina,Rock Hill,330 Herlong Ave,29732,(839) 274-0756,34.958537,-81.042293
South Carolina,Spartanburg,1490 Wo Ezell Blvd,29301,(864) 574-1305,34.937743350180796,-81.98452933967639
South Carolina,Spartanburg,1855 E Main St,29307,(864) 435-8014,34.967273949471824,-81.8923087723873
South Carolina,Summerville,1209 N Main St,29483,(843) 871-4678,33.0347651216297,-80.15829126491371
South Carolina,Sumter,1286 Broad St,29150,(803) 469-0250,33.95635458414463,-80.38908157742992
South Carolina,West Columbia,2871 Sunset Blvd,29169,(803) 807-2602,34.00473225047612,-81.1179187975264
Tennessee,Alcoa,909 Vintage Alcoa Way,37701,(865) 378-5410,35.79861464526282,-83.9810026788519
Tennessee,Antioch,4216 Century Farms Ter,37013,(629) 900-8093,36.03378443678858,-86.65147548958394
Tennessee,Arlington,5350 Airline Rd,38002,(901) 742-3007,35.2724521,-89.6667233
Tennessee,Brentwood,269 Franklin Rd,37027,(615) 679-4845,36.02975268599454,-86.79147689938827
Tennessee,Bristol,413 Pinnacle Pkwy,37620,(423) 340-4138,36.591207,-82.260269
Tennessee,Chattanooga,20 Cherokee Blvd,37405,(423) 805-1063,35.06314169858129,-85.31002700169853
Tennessee,Chattanooga,2122 Gunbarrel Rd,37421,(423) 805-1057,35.034478,-85.152574
Tennessee,Clarksville,2296 Madison St,37043,(931) 436-2089,36.5074842115352,-87.27285519717267
Tennessee,Clarksville,625 Kennedy Ln,37040,(931) 906-2110,36.59816674818337,-87.2860759795567
Tennessee,Cleveland,4482 Ellis Cir NW,37312,(423) 458-3021,35.21152558463042,-84.86380518893465
Tennessee,Collierville,1090 W Poplar Ave,38017,(901) 668-2928,35.046501,-89.698538
Tennessee,Columbia,610 S James M Campbell Blvd,38401,(931) 777-1185,35.59344950686373,-87.0520577119172
Tennessee,Cookeville,1255 Interstate Dr,38501,(931) 400-0150,36.13871654092495,-85.50746059904122
Tennessee,Cordova,695 N Germantown Pkwy,38018,(901) 754-5807,35.14444919965813,-89.79616205701119
Tennessee,Franklin,430 Cool Springs Blvd,37067,(615) 861-3989,35.94519648518689,-86.82524327972135
Tennessee,Franklin,5041 Carothers Pkwy,37067,(629) 252-7002,35.925353,-86.817309
Tennessee,Hendersonville,214 Indian Lake Blvd,37075,(615) 348-0188,36.3209576,-86.5994131
Tennessee,Hermitage,5000B Old Hickory Blvd,37076,(615) 732-0190,36.1948580376691,-86.61807042852631
Tennessee,Hixson,5248 Highway 153,37343,(423) 805-1008,35.12534342826191,-85.24024196019353
Tennessee,Jackson,883 Vann Dr,38305,(731) 256-2035,35.670254335219504,-88.85245552270183
Tennessee,Johnson City,2013 N Roan St,37601,(423) 218-0493,36.339639930403926,-82.37550068946526
Tennessee,Kingsport,1401 E Stone Dr,37660,(423) 830-2286,36.549677856740246,-82.52528686011887
Tennessee,Knoxville,11380 Parkside Dr,37934,(865) 671-3304,35.89931792103643,-84.16067117168302
Tennessee,Knoxville,1701 Cumberland Ave,37916,(865) 525-0585,35.95662007191913,-83.93276326636419
Tennessee,Knoxville,204 Advantage Pl,37922,(865) 531-7029,35.915835800377096,-84.08944114614714
Tennessee,Knoxville,4829 N Broadway St,37918,(865) 688-5438,36.02624296993081,-83.92783765552252
Tennessee,Knoxville,7600 Kingston Pike,37919,(865) 407-2008,35.92430095947433,-84.03702542253802
Tennessee,Lebanon,620 S Cumberland St,37087,(629) 600-2074,36.191680747337976,-86.29533082270181
Tennessee,Madison,1806 Gallatin Pike N,37115,(615) 732-0012,36.29867425082341,-86.69880264126158
Tennessee,Memphis,2046 Union Ave,38104,(901) 729-2640,35.134744576509846,-89.99355518834324
Tennessee,Memphis,2825 N Germantown Pkwy,38133,(901) 883-4427,35.202338051363476,-89.79285428465577
Tennessee,Memphis,4726 Summer Ave,38122,(901) 590-1839,35.14926001399854,-89.90307873446605
Tennessee,Memphis,5865 Poplar Ave,38119,(901) 416-1944,35.10204317663258,-89.86573398523615
Tennessee,Millington,8599 US Highway 51 N,38053,(901) 557-0092,35.36192128106295,-89.89187727055224
Tennessee,Mt Juliet,30 Old Pleasant Grove Rd,37122,(615) 754-2984,36.17489912826897,-86.51426744614713
Tennessee,Murfreesboro,2113 Memorial Blvd,37129,(615) 439-6117,35.88117269365336,-86.38441057423974
Tennessee,Murfreesboro,479 N Thompson Ln,37129,(615) 691-4264,35.85564006237146,-86.43091842432705
Tennessee,Nashville,2032 Rosa L Parks Blvd,37228,(615) 732-0387,36.18896044488927,-86.7979641124577
Tennessee,Nashville,2825 W End Ave,37203,(615) 320-1693,36.14395937744334,-86.81323596037475
Tennessee,Nashville,3900 Hillsboro Pike,37215,(615) 292-9199,36.10538479446771,-86.81272738595884
Tennessee,Nashville,400 21st Ave S,37203,(615) 777-0890,36.14728080578421,-86.79887229013741
Tennessee,Nashville,6838 Charlotte Pike,37209,(615) 356-5860,36.13281495363497,-86.89434869747299
Tennessee,Nashville,731 Thompson Ln,37204,(615) 292-3311,36.11145284220455,-86.7666710932541
Tennessee,Nashville,96 White Bridge Pike,37205,(615) 522-0358,36.129420349432465,-86.85315095013192
Tennessee,Sevierville,1713 Parkway,37862,(865) 428-2249,35.83063092464802,-83.57297060921002
Tennessee,Smyrna,715 Team Blvd,37167,(615) 355-1612,35.979422276662206,-86.56428606743361
Tennessee,Spring Hill,2098 Wall St,37174,(615) 302-0775,35.76922115673592,-86.91777790452124
Texas,Abilene,1631 Hwy 351,79601,(325) 999-9831,32.47837112429599,-99.69904980178299
Texas,Abilene,3800 S Clack St,79606,(325) 690-6463,32.40542941283441,-99.76535906869981
Texas,Addison,3771 Belt Line Rd,75001,(972) 243-9088,32.9536677216986,-96.85307685710848
Texas,Allen,103 Central Expy N,75013,(972) 747-1731,33.102906368481904,-96.67913171984497
Texas,Allen,1985 Central Expy N,75013,(469) 342-4002,33.1286736,-96.6621205
Texas,Amarillo,2414 S Georgia St,79109,(806) 576-0764,35.188702268378876,-101.86679454799958
Texas,Arlington,1390 S Cooper St,76013,(817) 860-0010,32.72220802037494,-97.11525655476862
Texas,Arlington,2151 N Collins St,76011,(817) 459-0939,32.768988551749565,-97.09679096319462
Texas,Arlington,4401 Little Rd,76016,(817) 775-1007,32.67631862045719,-97.19676668889993
Texas,Arlington,5001 S Cooper St,76017,(817) 522-0012,32.6646603713919,-97.13353902665392
Texas,Austin,10515 N Mopac Expy,78759,(512) 340-0090,30.389870212109194,-97.73331838615559
Texas,Austin,1109 E 5th St,78702,(512) 582-1444,30.263775241621744,-97.73218184831518
Texas,Austin,11301 Lakeline Blvd,78717,(512) 331-8700,30.478278295341266,-97.80054318117658
Texas,Austin,1201 Barbara Jordan Blvd,78723,(512) 495-9083,30.304765900000014,-97.71010255276127
Texas,Austin,12400 W US Highway 290,78737,(512) 631-9136,30.2080809,-97.97863609999999
Texas,Austin,1616 E Oltorf St,78741,(512) 582-1243,30.2337943270719,-97.73941062392522
Texas,Austin,1700 W Parmer Ln,78727,(512) 837-0114,30.413091780700732,-97.68768976861061
Texas,Austin,1920 E Riverside Dr,78741,(512) 326-1975,30.243266889691053,-97.72812088110004
Texas,Austin,2230 Guadalupe St,78705,(512) 320-0238,30.285652501561877,-97.74203879584996
Texas,Austin,2320 S Lamar Blvd,78704,(512) 582-9578,30.247625825192163,-97.77547723670978
Texas,Austin,2700 W Anderson Ln,78757,(512) 687-0014,30.358604082456843,-97.73472524263705
Texas,Austin,4400 N Lamar Blvd,78756,(512) 419-9898,30.31258234041304,-97.73861281575586
Texas,Austin,5000 W Slaughter Ln,78749,(512) 582-1445,30.200536858640184,-97.86399181056514
Texas,Austin,610 E Stassney Ln,78745,(512) 707-0969,30.201279,-97.768482
Texas,Austin,6301 W Parmer Ln,78729,(512) 996-9538,30.445695668751405,-97.74414628874985
Texas,Austin,7710 N FM 620 Rd,78726,(512) 690-7004,30.411292201902054,-97.85095810854625
Texas,Austin,801 Congress Ave.,78701,(512) 391-1668,30.269935955415495,-97.74166665290772
Texas,Austin,9600 S Interstate 35,78748,(512) 291-1057,30.160624810523018,-97.79146050202571
Texas,Baytown,10404 Interstate 10 E,77523,(281) 573-0367,29.820348754326613,-94.89851133804608
Texas,Baytown,4996 Garth Rd,77521,(281) 421-4071,29.779714675711965,-94.97723263903993
Texas,Beaumont,3905 Dowlen Rd,77706,(409) 924-0016,30.11537630968842,-94.16928453559933
Texas,Bedford,2100 Airport Fwy,76022,(817) 684-8370,32.836175762119204,-97.13290805277859
Texas,Benbrook,8522 Highway 377 S,76126,(682) 235-1133,32.681144492512914,-97.46289983286798
Texas,Brownsville,2425 Paredes Line Rd,78526,(956) 594-6474,25.951907717120882,-97.48731247559512
